feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
1014	1.0	0.888237	ISDB	http://www.wikidata.org/entity/Q22124685	FFEARJCKVFRZRR-BYPYZUCNSA-N	InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m0/s1	CSCC[C@H](N)C(=O)O	C5H11NO2S	nan	149.051049592	(2S)-2-ammonio-4-(methylsulfanyl)butanoate	FFEARJCKVFRZRR	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	3	11.052947998046875	1	536	Amino acids and Peptides	1.0	Small peptides	1.0	Aminoacids	1.0
1018	1.0	0.2483233	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	AKUJBENLRBOFTD	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.9932932257652283	1	-1	nan	nan	nan	nan	nan	nan
1020	1.0	0.6004278	ISDB	http://www.wikidata.org/entity/Q106026573	WRNQQFNBEUKAAX-YGQNSOCVSA-N	InChI=1S/C29H41N5O9/c1-16(2)24(26(39)31-20(11-12-23(36)37)28(41)34-14-4-6-22(34)29(42)43)32-25(38)21-5-3-13-33(21)27(40)19(30)15-17-7-9-18(35)10-8-17/h7-10,16,19-22,24,35H,3-6,11-15,30H2,1-2H3,(H,31,39)(H,32,38)(H,36,37)(H,42,43)/t19-,20-,21-,22-,24-/m0/s1	CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)O	C29H41N5O9	nan	603.290427892	Ypvep	WRNQQFNBEUKAAX	nan	nan	nan	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.4017112255096436	1	151	Alkaloids	0.25	Ornithine alkaloids	0.25	Polyamines	0.25
1023	1.0	0.4815885	ISDB	http://www.wikidata.org/entity/Q105138265	KBIRYFSNYHBRLD-JKQORVJESA-N	InChI=1S/C21H37N5O6/c1-11(2)10-14(24-18(28)13(22)7-8-16(23)27)19(29)25-17(12(3)4)20(30)26-9-5-6-15(26)21(31)32/h11-15,17H,5-10,22H2,1-4H3,(H2,23,27)(H,24,28)(H,25,29)(H,31,32)/t13-,14-,15-,17-/m0/s1	CC(C)C[C@H](NC(=O)[C@@H](N)CCC(N)=O)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)O)C(C)C	C21H37N5O6	nan	455.274383904	Gln-Leu-Val-Pro	KBIRYFSNYHBRLD	Amino acids and Peptides	Small peptides	Tripeptides	http://www.wikidata.org/entity/Q271098	Ganoderma lucidum	60045.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Polyporales']	['Ganodermataceae']	['Unknown']	['Ganoderma']	['Ganoderma lucidum']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	3.4263540506362915	1	490	Amino acids and Peptides	0.25	Small peptides	0.25	Tripeptides	0.25
1029	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27158772	CABXGBMKSVRWOG-LURJTMIESA-N	InChI=1S/C8H16N2O3/c1-5(2)10-7(11)4-3-6(9)8(12)13/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t6-/m0/s1	CC(C)NC(=O)CC[C@H](N)C(=O)O	C8H16N2O3	pos_1_1proton	188.116092372	H-Gln(isopropyl)-OH	CABXGBMKSVRWOG	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	3	7.5	1	147	Amino acids and Peptides	0.5	Small peptides	0.5	Aminoacids	0.5
103	1.0	0.22221267	ISDB	http://www.wikidata.org/entity/Q105352423	YQOZLXLHUHCYAC-OKKDRMPZSA-N	InChI=1S/C29H40O4/c1-15-14-21(32-26(31)16(15)2)17(3)18-9-10-19-23-20(11-13-27(18,19)4)29(6)22(30)8-7-12-28(29,5)25-24(23)33-25/h7-8,17-21,23-25H,9-14H2,1-6H3/t17-,18+,19-,20-,21-,23-,24-,25-,27+,28+,29-/m0/s1	CC1=C(C)C(=O)O[C@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H]5O[C@@H]5[C@@]5(C)CC=CC(=O)[C@]5(C)[C@H]4CC[C@]23C)C1	C29H40O4	nan	452.29265976	(1S,2S,4R,5S,10R,11S,14R,15R,18S)-15-[(1S)-1-[(2S)-4,5-dimethyl-6-oxo-2,3-dihydropyran-2-yl]ethyl]-5,10,14-trimethyl-3-oxapentacyclo[9.7.0.02,4.05,10.014,18]octadec-7-en-9-one	YQOZLXLHUHCYAC	Terpenoids	Steroids	Ergostane steroids	http://www.wikidata.org/entity/Q545550	Mandragora officinarum	232461.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Mandragoreae']	['Mandragora']	['Mandragora officinarum']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	2.388850688934326	1	184	Terpenoids	0.3333333333333333	Steroids	0.3333333333333333	Ergostane steroids	0.3333333333333333
1035	1.0	0.73611724	ISDB	http://www.wikidata.org/entity/Q27141628	VKVDRTGWLVZJOM-DCAQKATOSA-N	InChI=1S/C14H27N3O5/c1-7(2)5-9(15)12(19)17-11(8(3)4)13(20)16-10(6-18)14(21)22/h7-11,18H,5-6,15H2,1-4H3,(H,16,20)(H,17,19)(H,21,22)/t9-,10-,11-/m0/s1	CC(C)C[C@H](N)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)O)C(C)C	C14H27N3O5	nan	317.195070964	Leu-Val-Ser	VKVDRTGWLVZJOM	Amino acids and Peptides	Small peptides	Tripeptides	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.9444689750671387	1	-1	nan	nan	nan	nan	nan	nan
1037	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q103816530|http://www.wikidata.org/entity/Q77309718	AXZPAGVFIVOODG-UHFFFAOYSA-N|XQCDUALOSDLZKD-SIBMFBDYSA-N	InChI=1S/C25H41N5O6/c1-7-16(6)21(30-25(36)29-20(15(4)5)24(34)35)23(33)28-18-10-8-9-13-26-19(31)12-11-17(14(2)3)27-22(18)32/h8,10-12,14-18,20-21H,7,9,13H2,1-6H3,(H,26,31)(H,27,32)(H,28,33)(H,34,35)(H2,29,30,36)|InChI=1S/C25H41N5O6/c1-7-16(6)21(24(34)35)30-25(36)29-20(15(4)5)23(33)28-18-10-8-9-13-26-19(31)12-11-17(14(2)3)27-22(18)32/h8,10-12,14-18,20-21H,7,9,13H2,1-6H3,(H,26,31)(H,27,32)(H,28,33)(H,34,35)(H2,29,30,36)/b10-8-,12-11-	CCC(C)C(NC(=O)NC(C(=O)O)C(C)C)C(=O)NC1C=CCCNC(=O)C=CC(C(C)C)NC1=O|CCC(C)C(NC(=O)NC(C(=O)NC1/C=C\CCNC(=O)/C=C\C(C(C)C)NC1=O)C(C)C)C(=O)O	C25H41N5O6|C25H41N5O6	pos_1_minus1proton1calcium|pos_1_minus1proton1calcium	507.305684032|507.305684032	2-[[1-[(2,7-Dioxo-5-propan-2-yl-1,6-diazacyclododeca-3,9-dien-8-yl)amino]-3-methyl-1-oxopentan-2-yl]carbamoylamino]-3-methylbutanoic acid|Syringolin D	AXZPAGVFIVOODG|XQCDUALOSDLZKD	Amino acids and Peptides|Amino acids and Peptides	Oligopeptides|Oligopeptides	Cyclic peptides|Cyclic peptides	http://www.wikidata.org/entity/Q311202|http://www.wikidata.org/entity/Q311202	Pseudomonas syringae|Pseudomonas syringae	413638.0|413638.0	['Bacteria']|['Bacteria']	['Unknown']|['Unknown']	['Proteobacteria']|['Proteobacteria']	['Gammaproteobacteria']|['Gammaproteobacteria']	['Pseudomonadales']|['Pseudomonadales']	['Pseudomonadaceae']|['Pseudomonadaceae']	['Unknown']|['Unknown']	['Pseudomonas']|['Pseudomonas']	['Pseudomonas syringae']|['Pseudomonas syringae']	nan|nan	['Bacteria']|['Bacteria']	nan|nan	['Proteobacteria']|['Proteobacteria']	['Gammaproteobacteria']|['Gammaproteobacteria']	['Pseudomonadales']|['Pseudomonadales']	['Pseudomonadaceae']|['Pseudomonadaceae']	nan|nan	['Pseudomonas']|['Pseudomonas']	nan|nan	6|6	3|3	7.5|7.5	1|1	456	Amino acids and Peptides	0.25	Oligopeptides	0.25	Cyclic peptides	0.25
1047	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q21099518	VXCUURYYWGCLIH-UHFFFAOYSA-N	InChI=1S/C12H23N/c1-2-3-4-5-6-7-8-9-10-11-12-13/h2-11H2,1H3	CCCCCCCCCCCC#N	C12H23N	pos_1_minus1proton2sodium	181.183049736	Dodecanenitrile	VXCUURYYWGCLIH	Fatty acids	Fatty acyls	Hydrocarbons	http://www.wikidata.org/entity/Q7255132	Pseudomonas veronii	82546.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas veronii']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	1	6.5	1	149	Fatty acids	0.5555555555555556	Peptide alkaloids	0.5555555555555556	Unsaturated fatty acids	0.3333333333333333
1052	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27149180	RUWSLQOIGKYPEZ-YPXRAQKDSA-N	InChI=1S/C24H39N5O6/c1-13(2)16-10-11-18(30)25-12-8-7-9-17(21(31)26-16)27-22(32)19(14(3)4)28-24(35)29-20(15(5)6)23(33)34/h7,9-11,13-17,19-20H,8,12H2,1-6H3,(H,25,30)(H,26,31)(H,27,32)(H,33,34)(H2,28,29,35)/b9-7+,11-10+/t16-,17+,19+,20+/m1/s1	CC(C)[C@H](NC(=O)N[C@H](C(=O)N[C@H]1/C=C/CCNC(=O)/C=C/[C@H](C(C)C)NC1=O)C(C)C)C(=O)O	C24H39N5O6	pos_1_1proton2acetonitrile	493.290033968	Syringolin A	RUWSLQOIGKYPEZ	Amino acids and Peptides	Oligopeptides	Cyclic peptides	http://www.wikidata.org/entity/Q311202	Pseudomonas syringae	413638.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas syringae']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	3	7.5	1	56	Amino acids and Peptides	0.3333333333333333	Oligopeptides	0.3333333333333333	Cyclic peptides	0.3333333333333333
106	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q1089204	CDAWCLOXVUBKRW-UHFFFAOYSA-N	InChI=1S/C6H7NO/c7-5-3-1-2-4-6(5)8/h1-4,8H,7H2	Nc1ccccc1O	C6H7NO	pos_1_1proton1acetonitrile	109.052763844	2-Aminophenol	CDAWCLOXVUBKRW	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q16988687	Pseudomonas pseudoalcaligenes	35171.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas oleovorans']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	3	7.5	1	722	Amino acids and Peptides	0.5	Small peptides	0.5	Aminoacids	0.5
1061	1.0	0.6915623	ISDB	http://www.wikidata.org/entity/Q27141903	LRKCBIUDWAXNEG-CSMHCCOUSA-N	InChI=1S/C10H20N2O4/c1-5(2)4-7(11)9(14)12-8(6(3)13)10(15)16/h5-8,13H,4,11H2,1-3H3,(H,12,14)(H,15,16)/t6-,7+,8+/m1/s1	CC(C)C[C@H](N)C(=O)N[C@H](C(=O)O)[C@@H](C)O	C10H20N2O4	nan	232.14230712	Leu-Thr	LRKCBIUDWAXNEG	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	4.266249179840088	1	14	Amino acids and Peptides	0.46153846153846156	Small peptides	0.46153846153846156	Dipeptides	0.2967032967032967
108	1.0	0.27942437	ISDB	http://www.wikidata.org/entity/Q105124741	JCDWJZKYFNMRNW-AHYGXKIUSA-N	InChI=1S/C28H38O4/c1-14-15(2)26(30)32-24(14)25-16(3)23-22(31-25)13-21-19-7-6-17-12-18(29)8-10-27(17,4)20(19)9-11-28(21,23)5/h8,10,12,14-16,19-25H,6-7,9,11,13H2,1-5H3/t14-,15-,16+,19-,20+,21+,22+,23+,24+,25-,27+,28+/m1/s1	C[C@@H]1[C@H]([C@H]2OC(=O)[C@H](C)[C@H]2C)O[C@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4CC[C@]3(C)[C@@H]12	C28H38O4	nan	438.27700969599994	(1S,2S,4S,6R,7S,8R,9S,12S,13R)-6-[(2S,3R,4R)-3,4-dimethyl-5-oxooxolan-2-yl]-7,9,13-trimethyl-5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one	JCDWJZKYFNMRNW	Terpenoids	Steroids	Ergostane steroids	http://www.wikidata.org/entity/Q2597271	Sinularia brassica	838570.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Alcyoniidae']	['Unknown']	['Sinularia']	['Sinularia brassica']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	2.6176974773406982	1	184	Terpenoids	0.3333333333333333	Steroids	0.3333333333333333	Ergostane steroids	0.3333333333333333
109	5.0	0.0	MS1_match	http://www.wikidata.org/entity/Q170304	VYFYYTLLBUKUHU-UHFFFAOYSA-N	InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2	NCCc1ccc(O)c(O)c1	C8H11NO2	pos_1_1proton1acetonitrile	153.078978592	Dopamine	VYFYYTLLBUKUHU	Alkaloids	Tyrosine alkaloids	Phenylethylamines	http://www.wikidata.org/entity/Q2738168	Pseudomonas putida	619502.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas putida']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	3	7.5	1	267	Fatty acids	0.5	Fatty Acids and Conjugates	0.5	Phenylethylamines	0.5
