formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C10H8N2O2	[M - H2O + H]+	C10H7N2O+	Alkaloids	0.766	Anthranilic acid alkaloids	0.578	Phenazine alkaloids	0.347	Benzenoids	0.968							Benzenoids	0.968	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	171.055	33	0.553	839111915279137458	839111709879866198	839111709875671893	18	
1	C10H10N2O3	[M - H2O + H]+	C10H9N2O2+	Alkaloids	0.734	Anthranilic acid alkaloids	0.504	Phenazine alkaloids	0.185	Organic acids and derivatives	0.943	Carboxylic acids and derivatives	0.908	Amino acids, peptides, and analogues	0.604	Amino acids and derivatives	0.603	Amino acids	0.520	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	189.066	33	0.554	839111915887311587	839111710089581410	839111710089581409	21	
1	C8H11N4O5	[M - H2O + H]+	C8H10N4O4+	Amino acids and Peptides	0.416	Small peptides	0.286	Purine alkaloids	0.350	Organoheterocyclic compounds	0.838	Diazines	0.496	Pyrimidines and pyrimidine derivatives	0.544			Pyrimidines and pyrimidine derivatives	0.544	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acids; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	226.069	33	0.555	839111923772604152	839111712882988054	839111712878793749	66	
1	C16H28O2	[M + H3N + H]+	C16H32NO2+	Fatty acids	0.999	Fatty Acids and Conjugates	0.836	Unsaturated fatty acids	0.869	Lipids and lipid-like molecules	0.841	Fatty Acyls	0.865	Fatty acids and conjugates	0.707	Long-chain fatty acids	0.644	Long-chain fatty acids	0.644	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	270.243	33	0.556	839111914838735487	839111709452047166	839111709452047165	12	
1	C13H8N2O2	[M - H2O + H]+	C13H7N2O+	Alkaloids	0.993	Anthranilic acid alkaloids	1.000	Phenazine alkaloids	1.000	Organoheterocyclic compounds	0.999	Diazanaphthalenes	0.998	Benzodiazines	0.999	Quinoxalines	0.999	Phenazines and derivatives	0.928	Organic compounds; Organoheterocyclic compounds; Pyrazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Phenazines and derivatives; Quinoxalines; Carboxylic acids; Diazines; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Diazanaphthalenes; Benzodiazines; Chemical entities	207.055	33	0.556	839111916805864269	839111709674345290	839111709670150985	15	
1	C8H13OP	[M + Na]+	C8H13NaOP+	Fatty acids	0.063	Monoterpenoids	0.136	Pyridine alkaloids	0.012	Organophosphorus compounds	0.951							Organophosphorus compounds	0.951	Organic compounds; Organophosphorus compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	179.060	33	0.558	839111918064155644	839111709741454158	839111709741454157	16	
1	C8H18Cl2N2O2	[M - H2O + H]+	C8H17Cl2N2O+	Alkaloids	0.461	Fatty acyls	0.170	Halogenated fatty acids	0.214	Organic nitrogen compounds	0.953	Organonitrogen compounds	0.908					Organonitrogen compounds	0.908	Organic compounds; Organohalogen compounds; Organonitrogen compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	227.071	33	0.558	839111920387800370	839111709598847814	839111709598847813	14	
1	C13H10N2O3	[M - H2O + H]+	C13H9N2O2+	Alkaloids	0.979	Anthranilic acid alkaloids	0.999	Phenazine alkaloids	1.000	Organic acids and derivatives	0.970	Carboxylic acids and derivatives	0.934	Amino acids, peptides, and analogues	0.696	Amino acids and derivatives	0.695	Amino acids	0.679	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Phenazines and derivatives; Quinoxalines; Carboxylic acids; Diazines; Benzene and substituted derivatives; Benzenoids; Amines; Secondary amines; Benzoic acids; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Diazanaphthalenes; Benzodiazines; Chemical entities	225.066	33	0.558	839111918387117126	839111709955363674	839111709951169369	19	
1	C11H29N5O2	[M + H3N + H]+	C11H33N6O2+	Fatty acids	0.684	Fatty acyls	0.266	Polyamines	0.318	Organic nitrogen compounds	0.998	Organonitrogen compounds	0.992	Amines	0.605			Amines	0.605	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	281.267	34	0.560	839111913232316998	839111710156690278	839111710152495973	22	
1	C20H35NO3	[M - H2O + H]+	C20H34NO2+	Fatty acids	0.991	Fatty amides	0.986	N-acyl amines	0.921	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.960	Amino acids and derivatives	0.958	Phenylalanine and derivatives	0.924	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; N-acyl-alpha amino acids; Benzenoids; Phenylpropanoic acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	320.256	34	0.560	839111918789770402	839111710022472542	839111710022472541	20	
1	C8H14N2O3S	[M + Na]+	C8H14N2NaO3S+	Amino acids and Peptides	0.982	Small peptides	0.668	Aminoacids	0.472	Organic acids and derivatives	0.978	Carboxylic acids and derivatives	0.965	Amino acids, peptides, and analogues	0.766	Amino acids and derivatives	0.763	Alpha amino acids and derivatives	0.616	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Thia fatty acids; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	241.061	34	0.563	839111922182962703	839111710286713710	839111710282519405	24	
1	C8H12O3S	[M + K]+	C8H12KO3S+	Terpenoids	0.479	Monoterpenoids	0.483	Menthane monoterpenoids	0.259	Organic acids and derivatives	0.892	Organic sulfonic acids and derivatives	0.815	Organosulfonic acids and derivatives	0.817	Arylsulfonic acids and derivatives	0.519	Arylsulfonic acids and derivatives	0.519	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Organooxygen compounds; Sulfonyls; Organosulfonic acid esters; Arylsulfonic acids and derivatives; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	227.013	34	0.563	839111922665307723	839111710425125750	839111710420931445	26	
1	C10H9NO2	[M - H2O + H]+	C10H8NO+	Alkaloids	0.964	Tryptophan alkaloids	0.902	Simple indole alkaloids	0.704	Organoheterocyclic compounds	0.999	Indoles and derivatives	0.984	Indolecarboxylic acids and derivatives	0.830			Indolecarboxylic acids and derivatives	0.830	Organic compounds; Organoheterocyclic compounds; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Indolecarboxylic acids and derivatives; Substituted pyrroles; N-substituted pyrroles; Benzenoids; Indoles; Pyrrole carboxylic acids and derivatives; Pyrrole carboxylic acids; N-methylpyrroles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; N-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	158.060	34	0.564	839111915971197685	839111710353822578	839111710353822577	25	
1	C18H32O2	[M - H2O + H]+	C18H31O+	Fatty acids	1.000	Fatty Acids and Conjugates	0.872	Unsaturated fatty acids	0.924	Lipids and lipid-like molecules	0.987	Fatty Acyls	0.983	Lineolic acids and derivatives	0.720			Lineolic acids and derivatives	0.720	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	263.237	34	0.565	839111917762165700	839111710492234618	839111710492234617	27	
1	C18H30O	[M + H3N + H]+	C18H34NO+	Fatty acids	0.968	Fatty acyls	0.950	Fatty alcohols	0.347	Lipids and lipid-like molecules	0.660							Lipids and lipid-like molecules	0.660	Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	280.264	34	0.565	839111917049133922	839111710563537790	839111710563537789	28	
1	C16H28O	[M + H3N + H]+	C16H32NO+	Fatty acids	0.894	Fatty acyls	0.722	Fatty alcohols	0.438	Lipids and lipid-like molecules	0.758							Lipids and lipid-like molecules	0.758	Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	254.248	34	0.566	839111913236511305	839111710219604842	839111710219604841	23	
1	C11H26ClN2O2	[M + H]+	C11H27ClN2O2+	Amino acids and Peptides	0.612	Small peptides	0.638	Dipeptides	0.177	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.934	Amino acids and derivatives	0.931	Alpha amino acids and derivatives	0.735	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; Alkyl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	254.175	34	0.571	839111916474514225	839111710861333390	839111710857139085	32	
1	C9H29N8O2	[M + H3N + H]+	C9H33N9O2+	Amino acids and Peptides	0.314	Small peptides	0.359	Aminoacids	0.202	Organic oxygen compounds	0.999	Organooxygen compounds	0.842	Carbonyl compounds	0.554			Carbonyl compounds	0.554	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	299.277	34	0.571	839111915337857733	839111709313635126	839111709309440821	10	
1	C17H28O	[M + H3N + H]+	C17H32NO+	Fatty acids	0.810	Fatty acyls	0.823	Fatty aldehydes	0.209	Lipids and lipid-like molecules	0.703							Lipids and lipid-like molecules	0.703	Organic compounds; Lipids and lipid-like molecules; Ketones; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	266.248	34	0.574	839111917896383462	839111710794224522	839111710790030217	31	
1	C10H23FN2O2	[M - H2O + H]+	C10H22FN2O+	Alkaloids	0.640	Ornithine alkaloids	0.188	Tropane alkaloids	0.076	Organic oxygen compounds	0.995	Organooxygen compounds	0.965	Alcohols and polyols	0.553			Alcohols and polyols	0.553	Organic compounds; Alcohols and polyols; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl fluorides; Organofluorides; Amines; Primary amines; Alkyl halides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	205.170	34	0.575	839111913983097435	839111710915859346	839111710915859345	33	
1	C18H28O	[M + H3N + H]+	C18H32NO+	Fatty acids	0.857	Fatty acyls	0.783	Fatty aldehydes	0.334	Lipids and lipid-like molecules	0.790	Fatty Acyls	0.423	Fatty aldehydes	0.579			Fatty aldehydes	0.579	Organic compounds; Lipids and lipid-like molecules; Aldehydes; Fatty aldehydes; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	278.248	35	0.575	839111917212711841	839111710982968214	839111710978773909	34	
1	C24H32O7	[M - H2O + H]+	C24H31O6+	Shikimates and Phenylpropanoids	0.776	Lignans	0.939	Dibenzylbutane lignans	0.416	Lignans, neolignans and related compounds	0.563							Lignans, neolignans and related compounds	0.563	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Secondary alcohols; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	415.212	35	0.575	839111919150480590	839111711045882778	839111711041688473	35	
1	C18H32O2	[M + H3N + H]+	C18H36NO2+	Fatty acids	1.000	Fatty Acids and Conjugates	0.925	Unsaturated fatty acids	0.956	Lipids and lipid-like molecules	0.985	Fatty Acyls	0.982	Lineolic acids and derivatives	0.709			Lineolic acids and derivatives	0.709	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	298.274	35	0.576	839111924091371348	839111711112991646	839111711108797341	36	
1	C8H12O2	[M - H2O + H]+	C8H11O+	Fatty acids	0.664	Monoterpenoids	0.539	Lactones	0.106	Organic oxygen compounds	0.999	Organooxygen compounds	0.999	Carbonyl compounds	0.709			Carbonyl compounds	0.709	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	123.081	35	0.576	839111918433254491	839111711599530942	839111711599530941	44	
1	C18H30O2	[M + H3N + H]+	C18H34NO2+	Fatty acids	1.000	Fatty Acids and Conjugates	0.979	Unsaturated fatty acids	0.982	Lipids and lipid-like molecules	0.987	Fatty Acyls	0.986	Lineolic acids and derivatives	0.501			Lineolic acids and derivatives	0.501	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	296.258	35	0.576	839113732838879610	839111711234626470	839111711234626469	38	
1	C13H32N3O3	[M + H]+	C13H33N3O3+	Alkaloids	0.637	Small peptides	0.232	Pyridine alkaloids	0.212	Organic acids and derivatives	0.886	Carboxylic acids and derivatives	0.785	Amino acids, peptides, and analogues	0.769	Amino acids and derivatives	0.766	Amino acids and derivatives	0.766	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carbonyl compounds; Amines; Primary amines; Vinylogous amides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	279.251	35	0.577	839113694028983988	839111712018961370	839111712018961369	51	
1	C16H28O2	[M - H2O + H]+	C16H27O+	Fatty acids	0.941	Fatty Acids and Conjugates	0.564	Unsaturated fatty acids	0.415	Lipids and lipid-like molecules	0.808	Fatty Acyls	0.628					Fatty Acyls	0.628	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	235.206	35	0.578	839113816062260689	839111711171711906	839111711171711905	37	
1	C16H26O2	[M + H3N + H]+	C16H30NO2+	Fatty acids	0.981	Fatty Acids and Conjugates	0.779	Unsaturated fatty acids	0.714	Lipids and lipid-like molecules	0.568	Fatty Acyls	0.529					Fatty Acyls	0.529	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	268.227	35	0.578	839111921163746742	839111711347872686	839111711343678381	40	
